Survey,Name,Filepath,type,noise
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0320/KMTA01_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0320/KMTC41_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0320/KMTS01_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1303/KMTS04_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1303/KMTA04_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1303/KMTC04_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1554/KMTC01_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1554/KMTS41_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1554/KMTA41_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1554/KMTA01_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1554/KMTC41_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1554/KMTS01_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0240/KMTA42_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0240/KMTC02_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0240/KMTS42_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0240/KMTC42_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0240/KMTS02_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0240/KMTA02_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0192/KMTA42_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0192/KMTC02_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0192/KMTS42_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0192/KMTC42_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0192/KMTS02_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0192/KMTA02_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2294/KMTA43_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2294/KMTS43_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2294/KMTC03_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2294/KMTS03_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2294/KMTC43_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2294/KMTA03_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0119/KMTS33_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0119/KMTA33_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0119/KMTC33_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1077/KMTA17_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1077/KMTS17_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1077/KMTC17_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1391/KMTC03_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1391/KMTS03_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1391/KMTA03_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1372/KMTS14_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1372/KMTA14_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1372/KMTC14_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0748/KMTA31_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0748/KMTS31_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0748/KMTC31_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1105/KMTC19_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1105/KMTA19_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1105/KMTS19_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0909/KMTC18_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0909/KMTA18_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0909/KMTS18_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0712/KMTC01_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0712/KMTS41_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0712/KMTA41_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0712/KMTA01_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0712/KMTC41_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-0712/KMTS01_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2478/KMTA43_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2478/KMTS43_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2478/KMTC02_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2478/KMTS02_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2478/KMTC43_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2478/KMTA02_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2010/KMTS22_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2010/KMTS41_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2010/KMTA41_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2010/KMTA22_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2010/KMTC41_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-2010/KMTC22_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1547/KMTA43_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1547/KMTS43_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1547/KMTC03_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1547/KMTS03_I.pysis,exo,4
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1547/KMTC43_I.pysis,exo,3
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1547/KMTA03_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1770/KMTC03_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1770/KMTS03_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1770/KMTA03_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1150/KMTC01_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1150/KMTS41_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1150/KMTA41_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1150/KMTA01_I.pysis,exo,5
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1150/KMTC41_I.pysis,exo,2
KMT,KMT-KMT-2021,Exodata/LightCurves/KMT/2021/blg-1150/KMTS01_I.pysis,exo,2
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-0440/KMTS22_I.pysis,exo,2
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-0440/KMTS41_I.pysis,exo,2
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-0440/KMTA41_I.pysis,exo,3
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-0440/KMTA22_I.pysis,exo,3
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-0440/KMTC41_I.pysis,exo,2
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-0440/KMTC22_I.pysis,exo,2
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-0371/KMTC37_I.pysis,exo,2
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-0371/KMTA37_I.pysis,exo,3
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-0371/KMTS37_I.pysis,exo,3
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-1013/KMTS14_I.pysis,exo,2
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-1013/KMTA14_I.pysis,exo,5
KMT,KMT-KMT-2022,Exodata/LightCurves/KMT/2022/blg-1013/KMTC14_I.pysis,exo,2
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1642/KMTC11_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1642/KMTA11_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1642/KMTS11_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0416/KMTC19_I.pysis,exo,2
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0416/KMTA19_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0416/KMTS19_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1454/KMTA42_I.pysis,exo,5
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1454/KMTC02_I.pysis,exo,4
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1454/KMTS42_I.pysis,exo,5
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1454/KMTC42_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1454/KMTS02_I.pysis,exo,5
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1454/KMTA02_I.pysis,exo,5
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0735/KMTC02_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0735/KMTC42_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0735/KMTS02_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0735/KMTA02_I.pysis,exo,5
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTA42_I.pysis,exo,5
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTA43_I.pysis,exo,5
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTS43_I.pysis,exo,5
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTC02_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTS42_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTC03_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTS03_I.pysis,exo,4
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTC42_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTS02_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTC43_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTA02_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-0469/KMTA03_I.pysis,exo,3
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1431/KMTS04_I.pysis,exo,2
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1431/KMTA04_I.pysis,exo,2
KMT,KMT-KMT-2023,Exodata/LightCurves/KMT/2023/blg-1431/KMTC04_I.pysis,exo,2
KMT,KMT-KMT-2019,Exodata/LightCurves/KMT/2019/BLG-0004/KMTC12_I.pysis,exo,2
KMT,KMT-KMT-2019,Exodata/LightCurves/KMT/2019/BLG-0004/KMTS12_I.pysis,exo,3
KMT,KMT-KMT-2019,Exodata/LightCurves/KMT/2019/BLG-0004/KMTA12_I.pysis,exo,3
OGLE,OGLE-2003-BLG-235L b,Exodata/LightCurves/OGLE/2003/blg-235,exo,2
OGLE,OGLE-2005-BLG-390L b,Exodata/LightCurves/OGLE/2005/blg-390,exo,2
OGLE,OGLE-2005-BLG-071L b,Exodata/LightCurves/OGLE/2005/blg-071,exo,2
OGLE,OGLE-2005-BLG-169L b,Exodata/LightCurves/OGLE/2005/blg-169,exo,2
OGLE,OGLE-2006-BLG-109L c,Exodata/LightCurves/OGLE/2006/blg-109,exo,1
OGLE,OGLE-2006-BLG-109L b,Exodata/LightCurves/OGLE/2006/blg-109,exo,1
OGLE,OGLE-2006-BLG-284L A b,Exodata/LightCurves/OGLE/2006/blg-284,exo,1
OGLE,OGLE-2007-BLG-368L b,Exodata/LightCurves/OGLE/2007/blg-368,exo,1
OGLE,OGLE-2007-BLG-349L AB c,Exodata/LightCurves/OGLE/2007/blg-349,exo,1
OGLE,OGLE-2008-BLG-355L b,Exodata/LightCurves/OGLE/2008/blg-355,exo,1
OGLE,OGLE-2008-BLG-092L b,Exodata/LightCurves/OGLE/2008/blg-092,exo,1
OGLE,OGLE-2011-BLG-0173L b,Exodata/LightCurves/OGLE/2011/blg-0173,exo,1
OGLE,OGLE-2011-BLG-0251L b,Exodata/LightCurves/OGLE/2011/blg-0251,exo,1
OGLE,OGLE-2011-BLG-0265L b,Exodata/LightCurves/OGLE/2011/blg-0265,exo,1
OGLE,OGLE-2012-BLG-0026L b,Exodata/LightCurves/OGLE/2012/blg-0026,exo,1
OGLE,OGLE-2012-BLG-0358L b,Exodata/LightCurves/OGLE/2012/blg-0358,exo,1
OGLE,OGLE-2012-BLG-0563L b,Exodata/LightCurves/OGLE/2012/blg-0563,exo,1
OGLE,OGLE-2012-BLG-0838L b,Exodata/LightCurves/OGLE/2012/blg-0838,exo,1
OGLE,OGLE-2012-BLG-0950L b,Exodata/LightCurves/OGLE/2012/blg-0950,exo,1
OGLE,OGLE-2012-BLG-0724L b,Exodata/LightCurves/OGLE/2012/blg-0724,exo,2
OGLE,OGLE-2012-BLG-0406L b,Exodata/LightCurves/OGLE/2012/blg-0406,exo,1
OGLE,OGLE-2013-BLG-0102L b,Exodata/LightCurves/OGLE/2013/blg-0102,exo,1
OGLE,OGLE-2013-BLG-0132L b,Exodata/LightCurves/OGLE/2013/blg-0132,exo,1
OGLE,OGLE-2013-BLG-1721L b,Exodata/LightCurves/OGLE/2013/blg-1721,exo,1
OGLE,OGLE-2013-BLG-1761L b,Exodata/LightCurves/OGLE/2013/blg-1761,exo,1
OGLE,OGLE-2013-BLG-0911L b,Exodata/LightCurves/OGLE/2013/blg-0911,exo,1
OGLE,OGLE-2013-BLG-0341L b,Exodata/LightCurves/OGLE/2013/blg-0341,exo,1
OGLE,OGLE-2014-BLG-1722L b,Exodata/LightCurves/OGLE/2014/blg-1722,exo,1
OGLE,OGLE-2014-BLG-0319L b,Exodata/LightCurves/OGLE/2014/blg-0319,exo,1
OGLE,OGLE-2014-BLG-0676L b,Exodata/LightCurves/OGLE/2014/blg-0676,exo,3
OGLE,OGLE-2014-BLG-1760L b,Exodata/LightCurves/OGLE/2014/blg-1760,exo,1
OGLE,OGLE-2014-BLG-0124L b,Exodata/LightCurves/OGLE/2014/blg-0124,exo,1
OGLE,OGLE-2015-BLG-0051L b,Exodata/LightCurves/OGLE/2015/blg-0051,exo,1
OGLE,OGLE-2015-BLG-0966L b,Exodata/LightCurves/OGLE/2015/blg-0966,exo,1
OGLE,OGLE-2015-BLG-0954L b,Exodata/LightCurves/OGLE/2015/blg-0954,exo,1
OGLE,OGLE-2015-BLG-1670L b,Exodata/LightCurves/OGLE/2015/blg-1670,exo,1
OGLE,OGLE-2016-BLG-1190L b,Exodata/LightCurves/OGLE/2016/blg-1190,exo,1
OGLE,OGLE-2016-BLG-1067L b,Exodata/LightCurves/OGLE/2016/blg-1067,exo,1
OGLE,OGLE-2016-BLG-1195L b,Exodata/LightCurves/OGLE/2016/blg-1195,exo,1
OGLE,OGLE-2016-BLG-1093L b,Exodata/LightCurves/OGLE/2016/blg-1093,exo,1
OGLE,OGLE-2017-BLG-1375L b,Exodata/LightCurves/OGLE/2017/blg-1375,exo,1
OGLE,OGLE-2017-BLG-0373L b,Exodata/LightCurves/OGLE/2017/blg-0373,exo,1
OGLE,OGLE-2017-BLG-1522L b,Exodata/LightCurves/OGLE/2017/blg-1522,exo,1
OGLE,OGLE-2017-BLG-1140L b,Exodata/LightCurves/OGLE/2017/blg-1140,exo,1
OGLE,OGLE-2017-BLG-0173L b,Exodata/LightCurves/OGLE/2017/blg-0173,exo,1
OGLE,OGLE-2017-BLG-0482L b,Exodata/LightCurves/OGLE/2017/blg-0482,exo,1
OGLE,OGLE-2017-BLG-0406L b,Exodata/LightCurves/OGLE/2017/blg-0406,exo,1
OGLE,OGLE-2017-BLG-1434L b,Exodata/LightCurves/OGLE/2017/blg-1434,exo,1
OGLE,OGLE-2017-BLG-0640L b,Exodata/LightCurves/OGLE/2017/blg-0640,exo,1
OGLE,OGLE-2017-BLG-1237L b,Exodata/LightCurves/OGLE/2017/blg-1237,exo,1
OGLE,OGLE-2017-BLG-1275L b,Exodata/LightCurves/OGLE/2017/blg-1275,exo,1
OGLE,OGLE-2018-BLG-0596L b,Exodata/LightCurves/OGLE/2018/blg-0596,exo,1
OGLE,OGLE-2018-BLG-0740L b,Exodata/LightCurves/OGLE/2018/blg-0740,exo,1
OGLE,OGLE-2018-BLG-1700L b,Exodata/LightCurves/OGLE/2018/blg-1700,exo,1
OGLE,OGLE-2018-BLG-1269L b,Exodata/LightCurves/OGLE/2018/blg-1269,exo,1
OGLE,OGLE-2018-BLG-1011L c,Exodata/LightCurves/OGLE/2018/blg-1011,exo,1
OGLE,OGLE-2018-BLG-0567L b,Exodata/LightCurves/OGLE/2018/blg-0567,exo,1
OGLE,OGLE-2018-BLG-1011L b,Exodata/LightCurves/OGLE/2018/blg-1011,exo,1
OGLE,OGLE-2018-BLG-0516L b,Exodata/LightCurves/OGLE/2018/blg-0516,exo,1
OGLE,OGLE-2018-BLG-0506L b,Exodata/LightCurves/OGLE/2018/blg-0506,exo,1
OGLE,OGLE-2018-BLG-1185L b,Exodata/LightCurves/OGLE/2018/blg-1185,exo,1
OGLE,OGLE-2018-BLG-0383L b,Exodata/LightCurves/OGLE/2018/blg-0383,exo,1
OGLE,OGLE-2018-BLG-0532L b,Exodata/LightCurves/OGLE/2018/blg-0532,exo,1
OGLE,OGLE-2018-BLG-0977L b,Exodata/LightCurves/OGLE/2018/blg-0977,exo,1
OGLE,OGLE-2018-BLG-0799L b,Exodata/LightCurves/OGLE/2018/blg-0799,exo,1
OGLE,OGLE-2018-BLG-0298L b,Exodata/LightCurves/OGLE/2018/blg-0298,exo,1
OGLE,OGLE-2018-BLG-1119L b,Exodata/LightCurves/OGLE/2018/blg-1119,exo,1
OGLE,OGLE-2018-BLG-1126L b,Exodata/LightCurves/OGLE/2018/blg-1126,exo,1
OGLE,OGLE-2018-BLG-1647L b,Exodata/LightCurves/OGLE/2018/blg-1647,exo,1
OGLE,OGLE-2018-BLG-0932L b,Exodata/LightCurves/OGLE/2018/blg-0932,exo,1
OGLE,OGLE-2018-BLG-1212L b,Exodata/LightCurves/OGLE/2018/blg-1212,exo,1
OGLE,OGLE-2018-BLG-1367L b,Exodata/LightCurves/OGLE/2018/blg-1367,exo,1
OGLE,OGLE-2019-BLG-0468L c,Exodata/LightCurves/OGLE/2019/blg-0468,exo,1
OGLE,OGLE-2019-BLG-0468L b,Exodata/LightCurves/OGLE/2019/blg-0468,exo,1
OGLE,OGLE-2019-BLG-1470L AB c,Exodata/LightCurves/OGLE/2019/blg-1470,exo,1
OGLE,OGLE-2019-BLG-0954L b,Exodata/LightCurves/OGLE/2019/blg-0954,exo,1
OGLE,OGLE-2019-BLG-0304L b,Exodata/LightCurves/OGLE/2019/blg-0304,exo,1
OGLE,OGLE-2019-BLG-0960L b,Exodata/LightCurves/OGLE/2019/blg-0960,exo,1
OGLE,OGLE-2019-BLG-0299L b,Exodata/LightCurves/OGLE/2019/blg-0299,exo,1
OGLE,OGLE-2019-BLG-0679L b,Exodata/LightCurves/OGLE/2019/blg-0679,exo,1
OGLE,OGLE-2019-BLG-1053L b,Exodata/LightCurves/OGLE/2019/blg-1053,exo,1
OGLE,OGLE-2019-BLG-1492L b,Exodata/LightCurves/OGLE/2019/blg-1492,exo,1
OGLE,OGLE-2019-BLG-0362L b,Exodata/LightCurves/OGLE/2019/blg-0362,exo,1
OGLE,OGLE-2019-BLG-0249L b,Exodata/LightCurves/OGLE/2019/blg-0249,exo,1
OGLE,OGLE-2019-BLG-1180L b,Exodata/LightCurves/OGLE/2019/blg-1180,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_004_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_004_Z087.txt,exo,3
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_008_Z087.txt,exo,3
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_008_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_012_W149.txt,exo,4
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_012_Z087.txt,exo,4
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_025_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_025_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_032_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_032_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_040_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_040_Z087.txt,exo,4
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_047_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_047_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_050_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_050_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_053_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_053_Z087.txt,exo,4
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_062_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_062_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_066_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_066_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_069_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_069_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_074_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_074_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_078_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_078_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_081_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_081_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_092_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_092_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_095_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_095_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_099_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_099_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_100_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_100_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_103_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_103_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_107_W149.txt,exo,5
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_107_Z087.txt,exo,5
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_124_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_124_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_128_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_131_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_131_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_139_W149.txt,exo,1
